,client_id,sex,birth_date,district_id
2436,2568,Female,1938-06-11,64
2437,2569,Male,1948-04-01,69
2438,2570,Female,1947-06-19,69
2439,2571,Female,1979-04-25,43
2440,2572,Male,1953-10-08,1
2441,2573,Female,1965-03-10,1
2442,2574,Female,1932-04-22,29
2443,2576,Female,1979-05-16,46
2444,2577,Male,1918-01-07,70
2445,2578,Male,1954-07-08,76
2446,2579,Female,1935-01-02,11
2447,2580,Male,1935-03-07,11
2448,2581,Female,1953-11-19,52
2449,2582,Male,1938-12-15,51
2450,2583,Male,1937-06-17,75
2451,2584,Female,1944-12-15,4
2452,2585,Female,1971-08-28,75
2453,2586,Male,1966-05-14,8
2454,2587,Female,1973-01-03,8
2455,2588,Male,1958-05-19,33
2456,2589,Male,1963-02-17,21
2457,2590,Female,1964-10-19,42
2458,2591,Male,1960-02-27,42
2459,2592,Female,1980-08-31,1
2460,2593,Male,1977-06-10,1
2461,2594,Male,1963-07-31,55
2462,2596,Male,1961-10-08,31
2463,2597,Female,1969-08-06,28
2464,2598,Male,1965-10-25,28
2465,2599,Male,1946-01-09,1
2466,2600,Female,1923-04-17,7
2467,2601,Male,1961-07-25,37
2468,2602,Female,1966-08-20,37
2469,2603,Female,1972-11-03,38
2470,2604,Male,1926-07-11,22
2471,2605,Female,1925-04-17,22
2472,2606,Male,1943-01-04,31
2473,2607,Male,1943-03-27,63
2474,2608,Female,1943-09-15,58
2475,2609,Male,1977-05-09,1
2476,2610,Female,1980-05-03,1
2477,2611,Male,1938-11-09,77
2478,2612,Male,1975-02-03,38
2479,2613,Male,1977-10-26,1
2480,2614,Male,1946-03-14,72
2481,2615,Female,1945-08-26,64
2482,2616,Male,1970-07-07,50
2483,2617,Female,1962-06-26,50
2484,2618,Male,1942-08-14,17
2485,2619,Female,1969-07-09,63
2486,2620,Male,1968-07-18,63
2487,2621,Male,1956-05-09,51
2488,2622,Male,1973-06-07,71
2489,2623,Female,1965-07-16,16
2490,2625,Male,1972-10-07,57
2491,2626,Male,1940-02-14,1
2492,2628,Female,1931-11-05,1
2493,2629,Male,1931-12-03,1
2494,2630,Female,1937-08-20,64
2495,2631,Male,1970-05-21,18
2496,2632,Female,1963-02-25,18
2497,2633,Female,1967-07-12,1
2498,2635,Female,1966-12-10,67
2499,2636,Male,1918-10-24,28
2500,2637,Male,1935-06-06,64
2501,2638,Male,1942-01-07,1
2502,2639,Female,1950-03-04,45
2503,2640,Male,1951-01-29,45
2504,2642,Male,1973-09-04,22
2505,2643,Female,1946-01-07,54
2506,2644,Female,1964-03-23,6
2507,2645,Male,1920-04-22,67
2508,2646,Female,1937-06-07,63
2509,2647,Male,1940-03-26,9
2510,2648,Female,1934-10-10,9
2511,2650,Male,1975-03-05,75
2512,2651,Female,1969-11-27,75
2513,2652,Female,1949-05-09,41
2514,2653,Male,1950-01-25,1
2515,2654,Female,1939-10-08,59
2516,2655,Male,1963-08-12,44
2517,2656,Male,1955-09-15,54
2518,2657,Male,1948-07-09,73
2519,2658,Male,1933-01-21,11
2520,2659,Male,1941-05-24,46
2521,2661,Female,1961-10-17,1
2522,2662,Male,1978-08-29,1
2523,2663,Male,1976-10-01,8
2524,2666,Female,1935-07-06,47
2525,2667,Male,1972-01-01,9
2526,2668,Female,1975-02-09,9
2527,2669,Male,1927-05-08,51
2528,2670,Male,1936-09-13,45
2529,2671,Female,1972-04-22,35
2530,2672,Female,1940-03-26,7
2531,2673,Male,1959-07-16,65
2532,2674,Female,1952-10-03,65
2533,2675,Male,1924-01-22,31
2534,2676,Male,1961-06-01,61
2535,2677,Male,1922-05-24,33
2536,2678,Female,1918-05-15,33
2537,2679,Male,1938-09-30,1
2538,2680,Female,1945-09-02,1
2539,2681,Female,1971-01-04,45
2540,2682,Male,1975-01-14,45
2541,2683,Female,1929-06-13,48
2542,2684,Female,1953-02-11,74
2543,2685,Female,1969-06-21,73
2544,2686,Female,1951-03-24,19
2545,2687,Male,1949-08-22,19
2546,2688,Female,1967-10-24,60
2547,2689,Male,1923-01-17,16
2548,2690,Female,1971-12-25,58
2549,2691,Male,1964-05-17,47
2550,2692,Male,1925-05-30,44
2551,2693,Female,1976-08-04,46
2552,2694,Female,1927-10-06,15
2553,2695,Male,1929-05-16,15
2554,2696,Male,1947-09-04,2
2555,2697,Female,1948-08-14,2
2556,2698,Female,1970-10-07,31
2557,2699,Male,1977-02-23,31
2558,2700,Male,1945-02-22,34
2559,2701,Male,1952-03-29,1
2560,2702,Male,1919-02-26,7
2561,2703,Female,1973-03-12,2
2562,2704,Female,1949-05-22,1
2563,2705,Male,1924-04-30,43
2564,2706,Male,1967-07-02,3
2565,2707,Male,1969-05-23,45
2566,2708,Male,1958-08-12,73
2567,2709,Male,1946-06-14,26
2568,2712,Male,1956-01-17,25
2569,2713,Male,1962-09-02,36
2570,2714,Female,1970-03-06,6
2571,2715,Male,1957-07-04,7
2572,2716,Female,1969-07-13,25
2573,2717,Male,1930-04-28,46
2574,2718,Female,1932-12-22,46
2575,2719,Female,1964-10-30,29
2576,2720,Female,1949-09-05,1
2577,2721,Female,1950-06-26,24
2578,2724,Male,1975-03-01,35
2579,2726,Female,1973-07-28,1
2580,2727,Male,1968-02-05,1
2581,2728,Male,1922-08-13,74
2582,2729,Male,1966-08-28,1
2583,2730,Male,1947-03-18,52
2584,2731,Male,1927-12-08,38
2585,2732,Female,1953-09-16,57
2586,2733,Female,1927-11-11,3
2587,2734,Male,1934-11-12,3
2588,2735,Male,1928-07-31,64
2589,2736,Female,1958-02-15,1
2590,2738,Male,1951-04-25,1
2591,2739,Male,1950-01-26,13
2592,2740,Female,1967-11-23,36
2593,2741,Female,1930-11-29,41
2594,2742,Female,1948-08-27,65
2595,2743,Female,1939-10-04,50
2596,2744,Male,1943-02-22,50
2597,2745,Female,1939-08-07,54
2598,2746,Male,1971-02-25,1
2599,2747,Male,1936-10-14,6
2600,2748,Female,1936-10-06,6
2601,2749,Female,1921-03-04,14
2602,2750,Male,1913-07-13,14
2603,2751,Female,1957-01-24,68
2604,2752,Male,1971-08-09,48
2605,2754,Female,1978-05-24,66
2606,2755,Female,1970-03-23,1
2607,2756,Female,1919-09-28,31
2608,2758,Male,1946-07-14,1
2609,2759,Male,1974-01-26,2
2610,2760,Female,1975-12-12,68
2611,2761,Female,1977-09-29,1
2612,2762,Female,1953-04-23,29
2613,2765,Female,1981-04-20,36
2614,2766,Male,1959-09-15,70
2615,2767,Female,1954-06-04,70
2616,2768,Male,1964-04-02,1
2617,2769,Male,1937-05-15,69
2618,2770,Male,1954-07-08,1
2619,2771,Male,1920-10-25,37
2620,2772,Female,1923-01-08,37
2621,2773,Female,1919-09-13,49
2622,2774,Male,1921-02-23,49
2623,2775,Female,1978-07-09,41
2624,2776,Female,1934-06-07,31
2625,2777,Female,1970-03-28,46
2626,2778,Male,1964-05-16,57
2627,2779,Male,1948-05-04,29
2628,2780,Female,1947-01-16,29
2629,2781,Female,1960-11-22,46
2630,2782,Male,1940-09-13,31
2631,2783,Male,1940-06-20,1
2632,2784,Female,1958-07-25,36
2633,2785,Male,1962-07-29,22
2634,2786,Male,1951-11-02,24
2635,2787,Female,1976-10-14,41
2636,2788,Female,1951-10-21,49
2637,2789,Female,1951-12-25,1
2638,2790,Male,1975-02-10,16
2639,2791,Male,1921-10-10,60
2640,2794,Male,1965-01-22,18
2641,2795,Female,1968-04-13,18
2642,2796,Male,1974-06-25,15
2643,2797,Male,1950-11-05,28
2644,2798,Male,1931-06-27,65
2645,2799,Female,1961-12-02,4
2646,2800,Male,1949-08-26,2
2647,2801,Male,1919-02-18,75
2648,2802,Female,1966-11-29,1
2649,2803,Male,1931-10-12,68
2650,2804,Female,1936-11-10,68
2651,2805,Male,1964-07-13,73
2652,2806,Female,1955-07-01,58
2653,2808,Female,1974-03-31,8
2654,2809,Male,1979-02-14,33
2655,2810,Male,1971-07-28,72
2656,2811,Female,1946-12-07,1
2657,2812,Female,1970-05-02,55
2658,2813,Male,1941-04-10,70
2659,2814,Female,1973-02-10,19
2660,2815,Male,1930-06-30,35
2661,2816,Female,1938-03-15,35
2662,2817,Female,1977-02-19,1
2663,2818,Male,1963-04-12,54
2664,2819,Male,1980-08-12,8
2665,2820,Male,1966-12-17,77
2666,2821,Female,1980-11-01,45
2667,2822,Male,1958-10-19,50
2668,2823,Female,1946-12-18,70
2669,2824,Male,1941-09-05,39
2670,2825,Male,1958-03-29,65
2671,2826,Male,1935-01-28,59
2672,2827,Male,1923-02-13,63
2673,2828,Female,1949-07-10,14
2674,2829,Female,1939-12-27,33
2675,2830,Male,1974-11-14,51
2676,2831,Female,1980-07-09,68
2677,2832,Male,1927-07-23,13
2678,2833,Female,1923-07-09,13
2679,2834,Male,1949-05-23,52
2680,2835,Male,1966-01-27,27
2681,2836,Female,1919-09-21,38
2682,2837,Male,1927-05-21,38
2683,2838,Male,1965-03-09,65
2684,2839,Female,1928-07-05,72
2685,2840,Male,1934-05-14,72
2686,2841,Female,1973-04-10,18
2687,2842,Male,1958-06-17,74
2688,2843,Female,1966-10-06,70
2689,2844,Male,1962-11-19,51
2690,2845,Male,1952-09-02,7
2691,2846,Female,1969-03-17,1
2692,2847,Female,1942-07-25,34
2693,2848,Male,1939-02-20,34
2694,2849,Male,1928-04-02,19
2695,2850,Male,1970-08-20,7
2696,2851,Male,1939-08-10,54
2697,2852,Female,1942-06-28,26
2698,2853,Female,1956-04-25,28
2699,2854,Male,1949-06-01,16
2700,2855,Female,1957-07-26,16
2701,2856,Male,1923-11-11,47
2702,2857,Male,1927-02-03,33
2703,2858,Female,1926-02-12,42
2704,2859,Female,1928-09-24,68
2705,2860,Male,1958-03-31,28
2706,2862,Female,1964-10-07,49
2707,2863,Male,1968-03-05,49
2708,2864,Female,1952-04-09,51
2709,2865,Male,1948-11-18,15
2710,2866,Female,1949-10-30,15
2711,2867,Female,1960-01-23,1
2712,2868,Male,1933-12-14,14
2713,2869,Male,1975-08-05,1
2714,2870,Male,1959-11-28,29
2715,2871,Female,1967-11-23,71
2716,2872,Female,1933-10-27,77
2717,2873,Female,1975-03-24,16
2718,2874,Male,1972-09-10,34
2719,2875,Male,1936-08-17,46
2720,2876,Male,1977-01-07,1
2721,2877,Male,1932-04-29,59
2722,2878,Male,1947-04-17,68
2723,2879,Male,1977-01-10,40
2724,2880,Male,1952-12-30,60
2725,2881,Female,1967-03-21,12
2726,2882,Male,1931-12-14,70
2727,2883,Male,1953-02-26,30
2728,2884,Female,1958-10-10,40
2729,2885,Female,1965-10-04,1
2730,2886,Male,1958-10-03,1
2731,2887,Female,1961-01-29,2
2732,2888,Female,1978-09-09,1
2733,2889,Male,1943-12-05,25
2734,2890,Male,1951-10-11,62
2735,2891,Female,1957-07-23,62
2736,2892,Female,1941-03-21,3
2737,2893,Female,1927-11-02,2
2738,2894,Female,1948-07-25,70
2739,2895,Female,1977-05-17,70
2740,2896,Female,1975-05-16,1
2741,2897,Male,1925-07-18,40
2742,2898,Female,1920-10-17,40
2743,2899,Male,1918-05-18,16
2744,2900,Male,1923-03-22,18
2745,2901,Female,1939-01-09,25
2746,2902,Female,1959-07-03,8
2747,2903,Male,1959-11-26,8
2748,2904,Female,1946-05-18,64
2749,2905,Male,1951-07-07,64
2750,2906,Male,1934-12-16,5
2751,2907,Female,1932-09-22,5
2752,2908,Male,1971-02-28,1
2753,2909,Male,1936-10-09,26
2754,2910,Male,1936-09-28,76
2755,2911,Male,1932-09-25,45
2756,2912,Female,1925-07-28,45
2757,2913,Male,1962-12-27,44
2758,2915,Female,1954-02-22,33
2759,2916,Male,1972-09-30,1
2760,2917,Male,1940-01-18,16
2761,2918,Male,1967-05-21,5
2762,2919,Female,1970-09-08,5
2763,2920,Female,1962-06-23,44
2764,2921,Female,1976-12-20,64
2765,2922,Male,1940-09-07,43
2766,2923,Female,1977-03-21,35
2767,2924,Female,1941-02-06,18
2768,2925,Male,1947-09-08,18
2769,2926,Male,1934-02-11,27
2770,2927,Female,1929-12-28,27
2771,2928,Male,1932-03-02,38
2772,2929,Male,1958-03-10,1
2773,2930,Male,1941-03-22,41
2774,2932,Female,1940-07-11,1
2775,2933,Male,1942-12-12,72
2776,2934,Female,1948-04-27,72
2777,2935,Female,1944-05-02,61
2778,2936,Female,1945-03-11,3
2779,2937,Male,1949-07-01,74
2780,2938,Female,1921-06-01,8
2781,2939,Male,1918-02-13,8
2782,2940,Male,1965-10-16,1
2783,2941,Male,1951-03-12,38
2784,2942,Female,1966-06-03,67
2785,2943,Female,1980-06-28,1
2786,2944,Female,1943-08-23,71
2787,2945,Male,1921-06-02,74
2788,2946,Female,1926-01-23,74
2789,2947,Female,1957-05-18,19
2790,2948,Male,1978-11-20,47
2791,2949,Male,1943-09-25,14
2792,2950,Male,1944-06-06,46
2793,2951,Female,1950-08-31,76
2794,2952,Female,1978-01-17,52
2795,2953,Male,1936-07-07,3
2796,2954,Female,1959-08-12,38
2797,2955,Male,1952-07-16,38
2798,2956,Male,1939-08-06,23
2799,2957,Male,1978-03-07,23
2800,2958,Male,1975-05-07,48
2801,2959,Male,1957-11-19,54
2802,2960,Male,1928-12-19,1
2803,2961,Female,1933-12-28,1
2804,2962,Male,1938-11-10,1
2805,2963,Female,1939-03-29,1
2806,2964,Male,1978-11-27,8
2807,2965,Female,1918-02-07,30
2808,2966,Male,1955-02-20,65
2809,2967,Female,1961-01-15,53
2810,2968,Male,1962-08-24,40
2811,2969,Male,1923-04-22,55
2812,2970,Female,1922-04-06,55
2813,2971,Female,1977-12-03,1
2814,2972,Male,1976-01-14,1
2815,2974,Female,1951-07-12,56
2816,2975,Female,1943-03-18,33
2817,2976,Female,1922-08-03,57
2818,2977,Male,1963-02-06,39
2819,2978,Female,1948-03-05,33
2820,2979,Female,1961-12-22,4
2821,2980,Male,1974-06-14,11
2822,2981,Female,1949-02-05,16
2823,2982,Female,1973-03-23,6
2824,2983,Male,1967-07-23,6
2825,2984,Female,1963-05-24,60
2826,2985,Male,1960-04-13,60
2827,2986,Male,1952-05-15,14
2828,2987,Female,1946-06-01,14
2829,2988,Male,1961-05-21,33
2830,2989,Female,1949-02-01,17
2831,2990,Female,1938-04-02,32
2832,2991,Male,1941-07-31,32
2833,2992,Male,1966-05-07,11
2834,2994,Male,1963-07-22,18
2835,2995,Female,1941-06-15,35
2836,2996,Male,1965-01-29,1
2837,2997,Female,1941-03-09,1
2838,2998,Male,1961-04-02,1
2839,2999,Female,1979-03-24,74
2840,3000,Female,1928-04-02,41
2841,3001,Male,1958-10-07,1
2842,3002,Female,1955-05-13,42
2843,3003,Female,1973-05-12,69
2844,3004,Male,1971-07-13,69
2845,3005,Male,1931-06-29,43
2846,3006,Female,1973-08-08,22
2847,3007,Male,1964-04-11,76
2848,3008,Male,1919-12-19,73
2849,3009,Female,1957-08-03,62
2850,3010,Male,1960-01-12,62
2851,3011,Male,1955-09-19,74
2852,3012,Female,1955-11-10,70
2853,3013,Female,1950-03-18,51
2854,3014,Male,1953-11-05,51
2855,3015,Male,1952-02-29,73
2856,3016,Male,1977-08-23,40
2857,3017,Male,1941-05-14,2
2858,3018,Male,1978-01-28,61
2859,3019,Male,1969-09-23,30
2860,3020,Female,1942-08-27,32
2861,3021,Male,1961-08-24,1
2862,3022,Female,1954-09-22,1
2863,3023,Male,1959-04-04,16
2864,3024,Male,1929-03-08,60
2865,3025,Female,1932-12-27,60
2866,3026,Male,1947-03-25,22
2867,3027,Male,1959-07-25,62
2868,3028,Female,1932-04-23,34
2869,3029,Male,1970-05-08,43
2870,3030,Female,1976-05-10,68
2871,3031,Female,1965-09-05,40
2872,3032,Male,1959-04-10,40
2873,3035,Male,1964-11-02,27
2874,3036,Female,1941-03-31,16
2875,3037,Male,1942-01-04,64
2876,3038,Female,1946-03-05,6
2877,3039,Female,1969-06-01,55
2878,3041,Female,1927-04-24,4
2879,3042,Female,1968-02-14,18
2880,3043,Female,1951-11-15,63
2881,3044,Male,1945-10-07,36
2882,3045,Female,1950-03-18,10
2883,3046,Female,1925-01-22,1
2884,3047,Male,1975-10-01,45
2885,3048,Female,1923-01-06,16
2886,3049,Male,1967-04-06,6
2887,3050,Female,1967-07-31,6
2888,3051,Male,1928-03-11,65
2889,3054,Male,1958-04-28,74
2890,3055,Male,1931-02-23,51
2891,3056,Female,1959-01-16,38
2892,3057,Male,1962-03-05,38
2893,3058,Female,1943-09-29,49
2894,3059,Male,1977-11-29,61
2895,3060,Male,1960-05-18,61
2896,3061,Female,1965-10-05,61
2897,3062,Female,1930-08-22,41
2898,3063,Male,1971-01-29,27
2899,3064,Male,1930-05-05,42
2900,3065,Female,1921-08-21,24
2901,3066,Female,1982-03-09,54
2902,3067,Female,1952-06-21,57
2903,3068,Male,1954-03-20,57
2904,3069,Male,1943-10-23,21
2905,3070,Male,1920-12-12,46
2906,3071,Female,1967-02-23,38
2907,3072,Male,1936-04-14,1
2908,3073,Female,1937-10-23,1
2909,3074,Male,1958-11-07,1
2910,3075,Male,1941-05-05,74
2911,3076,Female,1962-11-17,57
2912,3077,Female,1934-02-24,50
2913,3078,Male,1932-01-31,50
2914,3079,Male,1943-05-19,67
2915,3080,Female,1951-07-27,5
2916,3081,Male,1945-03-02,5
2917,3082,Female,1979-10-17,52
2918,3083,Male,1971-04-07,41
2919,3084,Female,1951-08-24,23
2920,3085,Female,1946-06-29,62
2921,3086,Male,1948-09-14,62
2922,3087,Female,1959-09-21,46
2923,3088,Male,1950-06-11,40
2924,3089,Male,1974-07-26,46
2925,3090,Male,1968-11-17,32
2926,3091,Female,1966-03-03,15
2927,3092,Female,1967-11-06,59
2928,3093,Male,1966-02-21,35
2929,3094,Male,1950-08-18,48
2930,3095,Male,1953-06-29,36
2931,3096,Male,1982-02-27,74
2932,3097,Male,1948-08-22,48
2933,3098,Male,1938-06-23,17
2934,3099,Male,1965-11-13,17
2935,3100,Male,1931-03-30,2
2936,3101,Male,1941-12-13,1
2937,3102,Female,1979-02-16,61
2938,3103,Female,1973-03-07,64
2939,3104,Female,1982-01-04,4
2940,3105,Male,1947-08-17,68
2941,3106,Female,1928-03-03,72
2942,3107,Male,1960-11-16,30
2943,3108,Female,1962-02-26,30
2944,3109,Female,1932-04-21,7
2945,3110,Male,1931-02-27,54
2946,3111,Female,1924-02-07,54
2947,3112,Male,1939-09-12,24
2948,3113,Female,1971-11-12,60
2949,3114,Male,1971-02-24,60
2950,3115,Male,1961-11-30,72
2951,3116,Male,1951-09-09,28
2952,3117,Female,1941-06-22,62
2953,3118,Male,1940-07-09,62
2954,3119,Female,1936-01-26,50
2955,3120,Male,1964-06-02,75
2956,3121,Female,1956-10-18,57
2957,3122,Male,1959-04-02,57
2958,3123,Male,1979-07-25,1
2959,3124,Female,1958-01-02,5
2960,3125,Female,1922-10-30,10
2961,3126,Male,1938-01-13,47
2962,3127,Female,1920-06-18,1
2963,3128,Female,1944-02-09,69
2964,3129,Female,1946-08-01,5
2965,3130,Female,1955-05-31,19
2966,3131,Female,1935-06-14,1
2967,3132,Female,1975-03-24,1
2968,3133,Female,1973-04-20,31
2969,3134,Male,1938-05-04,1
2970,3135,Male,1969-01-06,48
2971,3136,Male,1963-12-18,1
2972,3137,Male,1947-02-26,70
2973,3138,Female,1943-08-12,70
2974,3139,Female,1956-09-23,46
2975,3140,Male,1959-04-13,46
2976,3141,Female,1925-11-09,9
2977,3142,Male,1919-03-18,68
2978,3143,Female,1944-02-02,21
2979,3144,Male,1919-08-04,1
2980,3145,Female,1921-11-04,1
2981,3146,Male,1948-07-15,1
2982,3147,Female,1964-04-26,19
2983,3148,Male,1942-04-04,3
2984,3149,Female,1935-01-09,3
2985,3150,Female,1932-07-24,54
2986,3151,Female,1951-07-27,1
2987,3152,Male,1936-10-04,1
2988,3153,Male,1924-06-17,26
2989,3154,Female,1926-02-21,26
2990,3155,Female,1973-04-08,44
2991,3156,Female,1954-11-02,68
2992,3157,Female,1942-02-26,1
2993,3158,Female,1940-11-25,1
2994,3159,Male,1930-10-27,24
2995,3160,Male,1951-06-29,20
2996,3161,Male,1980-11-18,66
2997,3162,Male,1960-05-17,55
2998,3163,Female,1964-05-26,1
2999,3164,Male,1962-09-10,1
3000,3165,Female,1976-09-01,3
3001,3166,Male,1955-06-14,31
3002,3167,Female,1943-09-08,48
3003,3170,Male,1921-02-21,76
3004,3171,Female,1924-04-26,76
3005,3172,Male,1951-12-23,64
3006,3173,Female,1946-04-18,66
3007,3174,Male,1952-11-16,66
3008,3175,Female,1950-07-19,64
3009,3176,Male,1937-07-07,1
3010,3177,Male,1938-08-12,24
3011,3178,Female,1969-08-01,25
3012,3179,Female,1948-03-12,45
3013,3180,Male,1944-09-30,45
3014,3181,Male,1943-02-15,27
3015,3182,Female,1925-04-22,18
3016,3183,Male,1980-02-24,70
3017,3184,Female,1959-12-01,5
3018,3185,Female,1972-11-26,17
3019,3186,Female,1955-01-14,1
3020,3187,Male,1952-09-02,7
3021,3188,Female,1976-05-19,68
3022,3190,Female,1920-11-01,1
3023,3191,Female,1975-11-05,56
3024,3192,Male,1939-07-14,6
3025,3193,Female,1950-02-22,28
3026,3194,Female,1975-08-17,51
3027,3195,Female,1971-06-13,2
3028,3196,Female,1978-08-14,72
3029,3197,Male,1958-07-10,1
3030,3198,Female,1953-03-05,1
3031,3199,Female,1957-12-18,1
3032,3200,Male,1954-11-15,1
3033,3201,Female,1953-08-06,66
3034,3202,Male,1922-07-19,56
3035,3203,Female,1959-04-23,1
3036,3204,Male,1956-03-26,1
3037,3205,Female,1921-06-25,1
3038,3206,Male,1921-05-21,1
3039,3207,Female,1925-12-03,55
3040,3208,Male,1947-02-06,27
3041,3209,Female,1939-01-03,27
3042,3210,Male,1963-08-30,14
3043,3211,Female,1967-08-07,17
3044,3213,Male,1941-10-04,1
3045,3214,Male,1922-05-12,71
3046,3215,Female,1936-05-06,64
3047,3216,Male,1959-11-28,58
3048,3217,Male,1977-05-02,61
3049,3218,Male,1965-12-16,49
3050,3219,Female,1959-10-18,49
3051,3220,Male,1957-02-17,23
3052,3221,Female,1953-07-16,23
3053,3222,Male,1977-05-06,21
3054,3225,Male,1957-03-17,13
3055,3226,Male,1951-11-22,1
3056,3227,Female,1950-10-28,59
3057,3228,Male,1957-02-22,34
3058,3229,Male,1979-04-18,50
3059,3230,Female,1982-06-06,1
3060,3231,Male,1961-06-03,21
3061,3232,Male,1976-11-05,5
3062,3233,Male,1980-11-30,1
3063,3234,Female,1919-08-04,67
3064,3235,Female,1950-06-12,46
3065,3236,Female,1960-04-15,28
3066,3239,Female,1981-11-16,7
3067,3240,Female,1937-12-10,67
3068,3241,Male,1934-09-14,26
3069,3242,Female,1937-03-04,26
3070,3243,Female,1920-09-30,71
3071,3244,Male,1933-09-29,72
3072,3245,Male,1952-12-02,70
3073,3246,Male,1931-04-20,66
3074,3247,Female,1958-04-21,69
3075,3248,Female,1929-08-02,28
3076,3249,Male,1959-01-20,17
3077,3250,Female,1962-01-20,17
3078,3251,Female,1962-12-28,52
3079,3252,Male,1961-03-26,52
3080,3253,Male,1946-07-02,70
3081,3254,Male,1930-02-13,1
3082,3255,Female,1970-01-04,8
3083,3256,Male,1976-07-18,49
3084,3257,Female,1978-05-11,73
3085,3258,Female,1960-07-30,74
3086,3259,Male,1950-10-15,71
3087,3260,Female,1942-09-08,74
3088,3261,Male,1950-04-10,74
3089,3262,Female,1941-08-14,61
3090,3264,Female,1950-10-20,63
3091,3265,Female,1963-06-11,47
3092,3266,Male,1960-10-08,47
3093,3267,Male,1951-08-26,61
3094,3268,Female,1956-03-31,1
3095,3269,Male,1974-11-05,2
3096,3270,Male,1940-01-22,12
3097,3271,Female,1942-01-03,58
3098,3272,Female,1920-07-18,9
3099,3273,Male,1918-01-02,9
3100,3274,Male,1929-01-22,26
3101,3275,Female,1924-09-19,26
3102,3276,Male,1980-03-21,52
3103,3277,Male,1966-03-26,42
3104,3278,Female,1962-04-20,42
3105,3279,Female,1954-08-04,66
3106,3280,Male,1958-05-31,66
3107,3281,Male,1950-12-27,74
3108,3282,Male,1981-09-02,29
3109,3283,Male,1933-11-23,10
3110,3284,Male,1936-07-02,2
3111,3285,Female,1943-09-17,2
3112,3286,Female,1972-03-15,74
3113,3287,Male,1978-04-01,74
3114,3288,Male,1926-01-28,69
3115,3289,Female,1977-06-09,75
3116,3290,Female,1969-07-12,11
3117,3291,Male,1947-01-23,52
3118,3292,Male,1940-01-21,18
3119,3293,Female,1953-01-20,1
3120,3294,Male,1957-03-08,52
3121,3295,Female,1966-03-13,40
3122,3296,Male,1969-06-11,23
3123,3297,Male,1968-04-17,1
3124,3298,Female,1942-08-05,5
3125,3299,Female,1961-09-17,76
3126,3300,Male,1950-06-29,53
3127,3302,Female,1964-02-17,52
3128,3303,Male,1965-01-09,52
3129,3304,Male,1939-08-31,69
3130,3305,Female,1971-10-11,41
3131,3306,Male,1948-04-26,27
3132,3307,Female,1979-07-01,14
3133,3308,Male,1948-02-16,15
3134,3309,Female,1942-04-29,15
3135,3310,Male,1954-02-13,23
3136,3311,Male,1954-08-25,51
3137,3312,Female,1971-11-05,70
3138,3313,Female,1946-02-10,60
3139,3314,Female,1931-12-18,24
3140,3315,Male,1934-06-21,24
3141,3316,Female,1947-12-15,1
3142,3317,Male,1950-04-24,1
3143,3319,Female,1979-04-24,1
3144,3320,Male,1972-02-14,1
3145,3321,Female,1969-05-30,13
3146,3322,Male,1948-02-29,31
3147,3323,Female,1981-02-22,74
3148,3324,Female,1971-04-13,26
3149,3325,Male,1963-09-28,26
3150,3326,Female,1952-12-26,57
3151,3327,Female,1937-07-04,20
3152,3328,Male,1966-10-11,24
3153,3329,Male,1961-03-20,54
3154,3330,Female,1955-04-15,54
3155,3331,Female,1970-02-05,70
3156,3332,Female,1969-11-15,46
3157,3333,Female,1949-07-24,10
3158,3334,Male,1967-07-01,1
3159,3335,Male,1967-02-10,11
3160,3336,Female,1951-05-30,64
3161,3337,Male,1952-04-13,53
3162,3338,Female,1942-11-29,69
3163,3339,Female,1976-01-29,31
3164,3340,Male,1976-02-16,54
3165,3341,Female,1968-12-20,54
3166,3342,Male,1973-09-29,73
3167,3344,Male,1961-09-16,42
3168,3345,Female,1941-01-27,37
3169,3346,Male,1941-02-25,37
3170,3347,Male,1936-01-19,11
3171,3348,Female,1978-02-14,38
3172,3349,Male,1963-12-21,42
3173,3350,Male,1950-03-19,30
3174,3351,Female,1942-09-15,30
3175,3352,Male,1919-09-12,23
3176,3353,Female,1919-04-21,23
3177,3354,Female,1943-10-28,62
3178,3355,Male,1953-01-15,38
3179,3356,Male,1974-04-23,73
3180,3357,Female,1954-07-21,63
3181,3358,Male,1975-10-07,16
3182,3359,Male,1945-02-24,1
3183,3360,Female,1976-08-31,43
3184,3361,Female,1930-10-02,40
3185,3365,Female,1966-07-30,1
3186,3366,Female,1959-02-12,54
3187,3367,Male,1952-04-23,54
3188,3368,Female,1952-10-24,14
3189,3369,Male,1952-04-16,1
3190,3370,Male,1919-03-28,25
3191,3371,Female,1919-10-07,25
3192,3372,Male,1970-10-30,1
3193,3373,Male,1952-11-29,5
3194,3374,Female,1960-08-13,5
3195,3375,Male,1954-11-06,74
3196,3376,Female,1945-01-19,11
3197,3377,Male,1938-05-05,11
3198,3378,Male,1957-04-21,5
3199,3379,Female,1949-07-01,5
3200,3380,Female,1978-04-03,74
3201,3381,Female,1965-09-01,70
3202,3382,Male,1954-02-28,54
3203,3383,Female,1956-04-23,54
3204,3384,Female,1942-08-03,41
3205,3385,Female,1924-02-13,11
3206,3386,Female,1940-03-08,49
3207,3387,Male,1943-08-14,58
3208,3388,Female,1965-10-26,53
3209,3389,Female,1967-01-16,39
3210,3390,Female,1972-11-17,53
3211,3391,Male,1971-04-07,42
